customer_id,item_id,event_type,event_value,event_date
C00368,ITEM_032,view,1,2026-02-02
C00166,ITEM_048,view,1,2026-05-13
C00883,ITEM_017,view,1,2026-05-16
C00514,ITEM_079,view,1,2026-04-09
C00115,ITEM_060,play,3,2026-05-27
C00827,ITEM_051,view,1,2026-05-25
C00252,ITEM_014,view,1,2026-05-25
C01041,ITEM_061,view,1,2026-01-19
C00998,ITEM_030,view,1,2026-01-16
C00443,ITEM_051,play,3,2026-03-21
C00666,ITEM_052,play,3,2026-01-11
C00681,ITEM_064,view,1,2026-01-03
C00784,ITEM_066,purchase,5,2026-01-24
C00082,ITEM_031,view,1,2026-01-22
C00389,ITEM_006,play,3,2026-02-28
C00204,ITEM_034,play,3,2026-03-01
C00836,ITEM_032,view,1,2026-05-28
C00082,ITEM_026,play,3,2026-06-12
C00620,ITEM_039,view,1,2026-01-31
C00873,ITEM_046,play,3,2026-03-10
C01138,ITEM_049,view,1,2026-04-02
C00345,ITEM_029,view,1,2026-02-19
C00009,ITEM_049,play,3,2026-03-01
C00868,ITEM_079,view,1,2026-05-01
C00001,ITEM_052,view,1,2026-03-18
C00079,ITEM_048,view,1,2026-05-07
C01188,ITEM_022,view,1,2026-01-14
C01035,ITEM_026,play,3,2026-03-28
C00849,ITEM_004,play,3,2026-02-25
C01002,ITEM_040,purchase,5,2026-02-21
C00090,ITEM_005,view,1,2026-03-26
C00106,ITEM_062,view,1,2026-02-24
C00360,ITEM_076,view,1,2026-05-17
C00028,ITEM_064,view,1,2026-02-03
C01065,ITEM_012,play,3,2026-06-10
C00067,ITEM_050,view,1,2026-03-07
C00652,ITEM_034,view,1,2026-04-05
C01024,ITEM_000,play,3,2026-01-31
C00881,ITEM_057,view,1,2026-06-15
C00281,ITEM_069,view,1,2026-04-26
C00564,ITEM_036,play,3,2026-05-19
C00657,ITEM_072,view,1,2026-06-11
C00921,ITEM_004,play,3,2026-06-29
C00511,ITEM_069,play,3,2026-02-15
C00342,ITEM_054,view,1,2026-03-01
C00954,ITEM_053,view,1,2026-02-13
C01063,ITEM_040,view,1,2026-04-01
C00586,ITEM_002,play,3,2026-06-11
C00033,ITEM_036,view,1,2026-05-13
C00600,ITEM_076,play,3,2026-04-13
C01067,ITEM_036,view,1,2026-03-27
C01186,ITEM_005,view,1,2026-05-12
C00481,ITEM_039,view,1,2026-03-26
C00180,ITEM_011,view,1,2026-06-10
C00686,ITEM_033,view,1,2026-04-11
C00996,ITEM_050,view,1,2026-04-30
C01134,ITEM_005,purchase,5,2026-05-03
C00062,ITEM_036,view,1,2026-05-14
C00348,ITEM_040,play,3,2026-03-28
C00573,ITEM_060,view,1,2026-03-11
C00117,ITEM_005,play,3,2026-03-16
C01063,ITEM_050,view,1,2026-06-18
C00134,ITEM_049,play,3,2026-01-20
C00798,ITEM_000,view,1,2026-05-07
C01102,ITEM_009,view,1,2026-06-22
C00822,ITEM_051,view,1,2026-01-13
C00915,ITEM_068,view,1,2026-04-22
C00315,ITEM_068,view,1,2026-04-18
C00992,ITEM_061,view,1,2026-03-02
C00502,ITEM_068,purchase,5,2026-01-18
C00073,ITEM_048,view,1,2026-05-02
C00439,ITEM_012,view,1,2026-04-04
C00419,ITEM_042,play,3,2026-05-16
C00625,ITEM_027,play,3,2026-01-16
C00317,ITEM_020,view,1,2026-06-18
C00554,ITEM_009,view,1,2026-04-23
C00513,ITEM_001,view,1,2026-03-21
C00392,ITEM_060,view,1,2026-03-24
C00835,ITEM_013,view,1,2026-06-21
C00366,ITEM_050,play,3,2026-04-10
C00918,ITEM_024,play,3,2026-04-15
C00301,ITEM_038,view,1,2026-04-27
C01037,ITEM_031,view,1,2026-02-26
C00438,ITEM_023,view,1,2026-02-15
C00048,ITEM_038,view,1,2026-05-16
C00179,ITEM_062,view,1,2026-02-27
C00967,ITEM_040,play,3,2026-01-07
C01046,ITEM_063,view,1,2026-03-28
C00254,ITEM_072,purchase,5,2026-01-02
C00722,ITEM_039,view,1,2026-04-12
C00689,ITEM_064,view,1,2026-04-26
C00160,ITEM_009,view,1,2026-06-16
C00542,ITEM_045,view,1,2026-04-20
C00832,ITEM_037,view,1,2026-03-05
C01160,ITEM_000,view,1,2026-04-26
C01017,ITEM_071,view,1,2026-04-17
C00117,ITEM_059,play,3,2026-05-14
C00285,ITEM_046,purchase,5,2026-06-16
C00524,ITEM_055,view,1,2026-01-18
C00180,ITEM_060,view,1,2026-05-10
C00684,ITEM_062,view,1,2026-05-25
C00010,ITEM_023,view,1,2026-03-01
C00136,ITEM_033,purchase,5,2026-03-14
C00056,ITEM_027,view,1,2026-03-16
C00354,ITEM_072,play,3,2026-03-09
C00914,ITEM_009,purchase,5,2026-06-08
C00212,ITEM_072,play,3,2026-02-28
C01184,ITEM_027,view,1,2026-03-20
C00323,ITEM_062,view,1,2026-04-16
C00053,ITEM_013,view,1,2026-02-15
C00402,ITEM_067,view,1,2026-05-06
C00897,ITEM_043,purchase,5,2026-04-05
C00127,ITEM_078,view,1,2026-01-31
C00086,ITEM_031,view,1,2026-02-03
C01019,ITEM_079,view,1,2026-01-05
C00710,ITEM_066,view,1,2026-04-15
C00411,ITEM_000,view,1,2026-05-25
C00907,ITEM_030,play,3,2026-06-28
C01013,ITEM_032,play,3,2026-04-29
C00431,ITEM_016,view,1,2026-06-24
C00673,ITEM_070,view,1,2026-06-27
C00013,ITEM_006,view,1,2026-04-21
C00367,ITEM_020,view,1,2026-03-09
C00714,ITEM_020,play,3,2026-06-09
C00236,ITEM_033,play,3,2026-04-24
C01189,ITEM_055,play,3,2026-05-27
C01165,ITEM_000,play,3,2026-02-10
C00309,ITEM_050,view,1,2026-06-21
C00475,ITEM_032,play,3,2026-03-19
C00227,ITEM_049,play,3,2026-06-07
C00604,ITEM_004,purchase,5,2026-03-09
C00148,ITEM_068,view,1,2026-06-11
C00469,ITEM_046,play,3,2026-05-02
C00666,ITEM_020,view,1,2026-02-11
C00734,ITEM_063,play,3,2026-01-27
C00715,ITEM_037,purchase,5,2026-01-29
C00265,ITEM_031,purchase,5,2026-03-09
C00950,ITEM_013,view,1,2026-01-08
C00830,ITEM_039,view,1,2026-04-09
C00903,ITEM_017,play,3,2026-04-29
C00561,ITEM_058,play,3,2026-05-15
C01071,ITEM_029,purchase,5,2026-06-18
C00467,ITEM_009,view,1,2026-05-25
C00966,ITEM_056,play,3,2026-06-28
C00244,ITEM_067,play,3,2026-04-19
C00296,ITEM_066,view,1,2026-06-03
C00632,ITEM_038,view,1,2026-05-20
C00667,ITEM_024,play,3,2026-05-30
C00895,ITEM_017,view,1,2026-03-15
C00356,ITEM_031,play,3,2026-04-04
C01047,ITEM_008,view,1,2026-06-14
C00395,ITEM_071,view,1,2026-03-23
C00641,ITEM_019,view,1,2026-04-20
C01118,ITEM_062,purchase,5,2026-04-26
C00647,ITEM_030,play,3,2026-02-03
C00818,ITEM_055,play,3,2026-01-05
C01090,ITEM_072,play,3,2026-05-06
C01169,ITEM_032,view,1,2026-05-23
C00599,ITEM_077,purchase,5,2026-04-15
C00500,ITEM_027,view,1,2026-04-29
C00236,ITEM_020,view,1,2026-01-13
C00644,ITEM_057,view,1,2026-01-31
C01102,ITEM_011,view,1,2026-05-13
C00584,ITEM_007,play,3,2026-04-25
C00418,ITEM_029,view,1,2026-02-05
C00128,ITEM_043,play,3,2026-04-18
C00467,ITEM_037,purchase,5,2026-01-07
C00284,ITEM_004,view,1,2026-05-22
C01172,ITEM_043,view,1,2026-01-05
C00633,ITEM_049,play,3,2026-05-31
C00164,ITEM_022,view,1,2026-02-10
C00080,ITEM_045,play,3,2026-02-15
C01020,ITEM_028,view,1,2026-06-16
C01117,ITEM_004,view,1,2026-05-27
C00915,ITEM_059,view,1,2026-03-02
C00148,ITEM_033,view,1,2026-02-02
C00117,ITEM_078,view,1,2026-01-20
C00237,ITEM_015,view,1,2026-03-12
C00901,ITEM_000,view,1,2026-04-15
C00918,ITEM_063,play,3,2026-03-30
C01005,ITEM_068,view,1,2026-06-11
C00116,ITEM_073,view,1,2026-05-25
C00183,ITEM_079,view,1,2026-02-16
C01080,ITEM_025,view,1,2026-06-12
C01114,ITEM_054,view,1,2026-03-25
C00870,ITEM_002,play,3,2026-01-04
C00127,ITEM_033,view,1,2026-06-03
C00082,ITEM_071,play,3,2026-05-13
C00066,ITEM_050,view,1,2026-03-05
C00830,ITEM_067,view,1,2026-06-07
C01015,ITEM_075,view,1,2026-06-13
C00757,ITEM_063,play,3,2026-06-21
C00314,ITEM_054,purchase,5,2026-06-14
C00908,ITEM_028,view,1,2026-02-18
C00070,ITEM_042,purchase,5,2026-04-11
C00993,ITEM_006,view,1,2026-02-01
C01070,ITEM_046,view,1,2026-05-03
C00862,ITEM_077,play,3,2026-03-31
C01055,ITEM_011,view,1,2026-06-08
C00703,ITEM_039,view,1,2026-06-12
C00562,ITEM_071,view,1,2026-02-27
C00386,ITEM_028,play,3,2026-02-26
C01106,ITEM_047,view,1,2026-01-06
C00836,ITEM_062,play,3,2026-04-01
C00228,ITEM_063,view,1,2026-03-11
C01148,ITEM_053,purchase,5,2026-06-29
C00071,ITEM_005,view,1,2026-05-28
C00705,ITEM_003,view,1,2026-03-24
C00228,ITEM_060,view,1,2026-04-13
C00797,ITEM_076,view,1,2026-04-24
C00495,ITEM_021,view,1,2026-06-12
C00524,ITEM_044,play,3,2026-06-29
C00805,ITEM_005,view,1,2026-03-17
C00907,ITEM_015,view,1,2026-03-08
C00456,ITEM_038,purchase,5,2026-05-09
C01197,ITEM_001,view,1,2026-02-19
C00598,ITEM_047,view,1,2026-01-26
C00192,ITEM_044,view,1,2026-02-20
C00007,ITEM_007,view,1,2026-02-26
C00242,ITEM_047,view,1,2026-04-22
C00829,ITEM_036,play,3,2026-05-13
C00647,ITEM_007,view,1,2026-01-30
C00405,ITEM_017,view,1,2026-01-09
C00577,ITEM_043,play,3,2026-01-30
C01005,ITEM_064,view,1,2026-06-14
C00685,ITEM_034,view,1,2026-02-16
C00069,ITEM_050,purchase,5,2026-04-06
C00058,ITEM_035,view,1,2026-04-08
C00578,ITEM_068,view,1,2026-02-20
C00485,ITEM_078,play,3,2026-06-01
C01020,ITEM_033,play,3,2026-01-12
C00699,ITEM_023,play,3,2026-04-06
C00908,ITEM_046,play,3,2026-03-16
C00702,ITEM_070,view,1,2026-05-21
C00414,ITEM_047,view,1,2026-02-05
C00788,ITEM_027,play,3,2026-06-22
C00745,ITEM_062,play,3,2026-05-23
C00864,ITEM_014,play,3,2026-05-14
C00227,ITEM_021,view,1,2026-03-31
C00769,ITEM_012,play,3,2026-04-26
C00342,ITEM_073,view,1,2026-02-07
C00948,ITEM_075,view,1,2026-01-02
C00958,ITEM_076,view,1,2026-05-15
C00749,ITEM_001,view,1,2026-03-22
C01136,ITEM_071,play,3,2026-03-05
C00645,ITEM_017,view,1,2026-02-18
C00030,ITEM_076,play,3,2026-04-22
C00727,ITEM_027,view,1,2026-04-03
C00933,ITEM_024,view,1,2026-05-02
C00121,ITEM_052,view,1,2026-06-21
C00125,ITEM_063,view,1,2026-05-31
C00327,ITEM_030,play,3,2026-02-27
C01013,ITEM_065,view,1,2026-02-13
C00632,ITEM_001,view,1,2026-01-29
C01171,ITEM_071,view,1,2026-04-13
C01047,ITEM_041,view,1,2026-05-29
C00665,ITEM_042,view,1,2026-02-15
C00814,ITEM_070,purchase,5,2026-06-28
C00397,ITEM_004,view,1,2026-03-19
C00108,ITEM_070,view,1,2026-05-21
C00478,ITEM_016,play,3,2026-02-23
C00710,ITEM_079,play,3,2026-01-25
C00218,ITEM_057,view,1,2026-04-03
C00266,ITEM_027,play,3,2026-04-10
C00017,ITEM_005,purchase,5,2026-03-28
C00880,ITEM_009,view,1,2026-03-14
C01079,ITEM_009,view,1,2026-04-27
C00992,ITEM_005,play,3,2026-04-25
C00455,ITEM_049,play,3,2026-01-28
C00712,ITEM_069,purchase,5,2026-05-01
C01152,ITEM_063,view,1,2026-03-01
C00709,ITEM_059,purchase,5,2026-05-26
C00355,ITEM_078,view,1,2026-03-31
C00406,ITEM_050,play,3,2026-02-13
C00872,ITEM_007,play,3,2026-02-02
C00535,ITEM_039,view,1,2026-06-23
C01004,ITEM_060,view,1,2026-05-10
C01036,ITEM_036,view,1,2026-02-08
C00043,ITEM_024,play,3,2026-04-01
C00867,ITEM_039,view,1,2026-01-23
C00443,ITEM_062,play,3,2026-05-31
C00623,ITEM_029,view,1,2026-05-30
C00317,ITEM_028,view,1,2026-05-25
C00441,ITEM_037,view,1,2026-03-25
C00396,ITEM_033,purchase,5,2026-01-30
C00060,ITEM_016,view,1,2026-03-30
C00939,ITEM_022,view,1,2026-04-02
C00171,ITEM_009,view,1,2026-02-27
C00450,ITEM_060,purchase,5,2026-03-10
C00231,ITEM_016,play,3,2026-01-09
C00192,ITEM_078,view,1,2026-04-05
C00448,ITEM_077,view,1,2026-02-04
C01102,ITEM_053,view,1,2026-06-01
C01132,ITEM_079,view,1,2026-05-18
C00458,ITEM_069,play,3,2026-04-19
C00606,ITEM_060,view,1,2026-02-10
C01182,ITEM_028,view,1,2026-05-01
C00281,ITEM_066,play,3,2026-06-28
C01133,ITEM_027,view,1,2026-04-24
C00126,ITEM_008,view,1,2026-05-22
C00271,ITEM_045,view,1,2026-06-12
C00405,ITEM_009,view,1,2026-06-02
C00044,ITEM_007,view,1,2026-01-30
C00978,ITEM_007,view,1,2026-06-07
C01026,ITEM_072,view,1,2026-05-18
C00460,ITEM_005,view,1,2026-05-10
C01003,ITEM_031,play,3,2026-02-11
C00927,ITEM_059,view,1,2026-03-25
C00961,ITEM_064,view,1,2026-06-12
C00963,ITEM_004,view,1,2026-06-15
C00688,ITEM_071,view,1,2026-01-21
C00132,ITEM_075,view,1,2026-03-18
C01108,ITEM_077,view,1,2026-04-20
C00730,ITEM_052,play,3,2026-01-18
C01081,ITEM_040,view,1,2026-02-14
C01150,ITEM_013,play,3,2026-04-18
C00224,ITEM_009,view,1,2026-04-29
C00482,ITEM_065,view,1,2026-01-20
C00230,ITEM_068,view,1,2026-03-18
C00061,ITEM_065,view,1,2026-04-28
C01159,ITEM_049,play,3,2026-06-28
C01107,ITEM_045,play,3,2026-06-29
C01118,ITEM_015,play,3,2026-02-25
C01060,ITEM_007,view,1,2026-05-02
C00778,ITEM_016,play,3,2026-04-10
C00626,ITEM_032,view,1,2026-02-07
C01189,ITEM_024,view,1,2026-04-02
C00662,ITEM_043,view,1,2026-01-25
C00770,ITEM_062,view,1,2026-01-22
C00254,ITEM_059,play,3,2026-03-06
C00896,ITEM_066,play,3,2026-02-17
C00983,ITEM_023,view,1,2026-01-27
C00814,ITEM_074,view,1,2026-01-10
C00598,ITEM_069,play,3,2026-04-13
C00237,ITEM_027,purchase,5,2026-01-02
C00040,ITEM_020,play,3,2026-05-21
C00752,ITEM_071,view,1,2026-01-14
C00819,ITEM_079,view,1,2026-04-29
C00927,ITEM_037,play,3,2026-01-27
C01140,ITEM_009,view,1,2026-04-22
C00596,ITEM_048,purchase,5,2026-01-26
C00994,ITEM_066,purchase,5,2026-03-20
C00859,ITEM_037,purchase,5,2026-04-29
C00332,ITEM_010,view,1,2026-02-01
C01014,ITEM_058,play,3,2026-01-24
C00063,ITEM_060,play,3,2026-04-25
C00718,ITEM_069,view,1,2026-04-26
C01128,ITEM_068,view,1,2026-03-17
C00790,ITEM_038,view,1,2026-01-23
C01124,ITEM_025,view,1,2026-02-24
C00067,ITEM_013,purchase,5,2026-02-09
C00638,ITEM_008,play,3,2026-04-29
C00936,ITEM_066,view,1,2026-02-24
C00770,ITEM_079,view,1,2026-03-10
C01056,ITEM_051,view,1,2026-02-17
C00555,ITEM_077,view,1,2026-01-31
C00819,ITEM_024,view,1,2026-05-27
C00503,ITEM_060,play,3,2026-03-29
C01046,ITEM_031,play,3,2026-04-13
C00143,ITEM_030,play,3,2026-02-22
C00304,ITEM_051,play,3,2026-01-16
C00116,ITEM_010,view,1,2026-05-13
C00842,ITEM_032,play,3,2026-05-10
C00279,ITEM_033,view,1,2026-01-09
C00380,ITEM_034,view,1,2026-06-09
C01003,ITEM_057,view,1,2026-06-03
C00432,ITEM_022,view,1,2026-06-02
C00174,ITEM_012,view,1,2026-03-25
C00025,ITEM_048,view,1,2026-05-05
C00272,ITEM_001,view,1,2026-01-03
C01097,ITEM_079,purchase,5,2026-04-18
C00658,ITEM_072,view,1,2026-01-25
C01193,ITEM_030,view,1,2026-06-13
C00258,ITEM_055,purchase,5,2026-06-20
C00421,ITEM_041,view,1,2026-01-28
C00195,ITEM_055,view,1,2026-04-07
C00478,ITEM_017,purchase,5,2026-04-17
C00675,ITEM_075,view,1,2026-05-19
C00969,ITEM_070,view,1,2026-03-29
C00441,ITEM_041,view,1,2026-06-08
C00925,ITEM_070,view,1,2026-03-04
C00751,ITEM_025,play,3,2026-02-27
C00350,ITEM_062,view,1,2026-05-12
C01094,ITEM_072,view,1,2026-04-09
C00521,ITEM_055,play,3,2026-01-15
C00181,ITEM_078,purchase,5,2026-04-28
C01155,ITEM_017,view,1,2026-02-20
C01096,ITEM_001,view,1,2026-06-01
C00059,ITEM_042,purchase,5,2026-05-31
C01082,ITEM_026,play,3,2026-03-17
C01136,ITEM_051,view,1,2026-06-03
C00994,ITEM_028,view,1,2026-06-21
C00305,ITEM_069,play,3,2026-05-12
C00757,ITEM_008,view,1,2026-04-20
C00645,ITEM_077,view,1,2026-06-17
C00744,ITEM_017,play,3,2026-06-07
C00739,ITEM_026,view,1,2026-03-28
C00767,ITEM_001,view,1,2026-01-16
C00616,ITEM_054,view,1,2026-04-19
C00828,ITEM_055,play,3,2026-03-25
C00631,ITEM_074,view,1,2026-03-07
C00019,ITEM_008,play,3,2026-02-02
C00042,ITEM_038,view,1,2026-05-09
C01149,ITEM_071,view,1,2026-06-14
C01091,ITEM_002,purchase,5,2026-04-18
C00702,ITEM_046,view,1,2026-02-12
C00209,ITEM_018,view,1,2026-01-01
C00937,ITEM_028,play,3,2026-05-09
C00171,ITEM_060,view,1,2026-01-29
C00452,ITEM_064,view,1,2026-01-12
C00395,ITEM_000,play,3,2026-02-05
C00014,ITEM_052,view,1,2026-02-06
C00968,ITEM_031,play,3,2026-03-03
C00611,ITEM_060,view,1,2026-02-27
C00379,ITEM_067,view,1,2026-02-05
C00608,ITEM_070,play,3,2026-05-21
C00000,ITEM_008,view,1,2026-05-29
C00524,ITEM_064,play,3,2026-02-15
C00623,ITEM_077,purchase,5,2026-03-08
C00407,ITEM_062,play,3,2026-05-28
C00996,ITEM_030,view,1,2026-06-21
C00299,ITEM_058,view,1,2026-05-22
C00165,ITEM_005,play,3,2026-04-10
C00633,ITEM_030,view,1,2026-06-28
C01064,ITEM_065,play,3,2026-05-11
C00450,ITEM_052,play,3,2026-05-02
C00055,ITEM_021,view,1,2026-01-06
C01163,ITEM_045,view,1,2026-04-25
C00533,ITEM_000,play,3,2026-02-21
C00207,ITEM_077,view,1,2026-04-19
C00738,ITEM_044,view,1,2026-04-14
C00383,ITEM_040,view,1,2026-01-20
C01125,ITEM_026,play,3,2026-03-25
C00352,ITEM_017,view,1,2026-04-03
C00660,ITEM_026,view,1,2026-01-09
C00651,ITEM_036,play,3,2026-06-03
C00290,ITEM_034,play,3,2026-06-18
C00599,ITEM_033,purchase,5,2026-01-04
C00130,ITEM_040,view,1,2026-01-22
C00772,ITEM_037,play,3,2026-01-23
C00909,ITEM_024,play,3,2026-03-21
C01140,ITEM_046,play,3,2026-04-19
C00390,ITEM_019,view,1,2026-02-13
C00342,ITEM_075,view,1,2026-06-02
C00658,ITEM_053,view,1,2026-02-25
C00831,ITEM_022,view,1,2026-02-25
C01190,ITEM_055,view,1,2026-04-16
C00030,ITEM_077,purchase,5,2026-06-06
C00285,ITEM_061,view,1,2026-02-14
C00314,ITEM_062,purchase,5,2026-03-02
C00306,ITEM_017,view,1,2026-03-02
C00556,ITEM_014,play,3,2026-03-25
C01047,ITEM_044,view,1,2026-03-19
C00037,ITEM_022,play,3,2026-06-21
C00979,ITEM_009,view,1,2026-01-27
C00741,ITEM_072,purchase,5,2026-03-17
C00738,ITEM_027,view,1,2026-02-15
C00813,ITEM_064,view,1,2026-04-18
C00138,ITEM_058,purchase,5,2026-05-21
C00896,ITEM_011,view,1,2026-06-18
C00297,ITEM_015,play,3,2026-03-20
C00619,ITEM_046,view,1,2026-02-17
C00812,ITEM_049,view,1,2026-06-23
C00724,ITEM_022,view,1,2026-01-17
C00387,ITEM_012,view,1,2026-01-24
C00475,ITEM_050,view,1,2026-06-22
C00571,ITEM_018,view,1,2026-06-09
C00049,ITEM_013,play,3,2026-04-11
C00871,ITEM_030,purchase,5,2026-03-01
C00119,ITEM_028,view,1,2026-06-23
C00550,ITEM_032,view,1,2026-06-22
C00785,ITEM_031,view,1,2026-06-06
C00096,ITEM_045,play,3,2026-05-19
C01194,ITEM_043,view,1,2026-04-18
C00452,ITEM_002,play,3,2026-03-08
C00018,ITEM_019,view,1,2026-03-26
C00790,ITEM_040,view,1,2026-04-08
C00669,ITEM_058,play,3,2026-03-28
C00768,ITEM_002,view,1,2026-06-05
C00901,ITEM_064,view,1,2026-01-30
C00570,ITEM_007,view,1,2026-01-15
C00992,ITEM_051,view,1,2026-03-23
C00444,ITEM_017,view,1,2026-02-07
C00654,ITEM_072,play,3,2026-05-28
C00190,ITEM_055,view,1,2026-06-02
C00743,ITEM_063,view,1,2026-06-27
C00313,ITEM_064,view,1,2026-03-11
C00836,ITEM_003,view,1,2026-06-22
C00961,ITEM_067,purchase,5,2026-01-19
C01030,ITEM_006,view,1,2026-06-23
C01114,ITEM_043,view,1,2026-02-14
C00146,ITEM_052,view,1,2026-01-04
C00165,ITEM_071,purchase,5,2026-05-29
C01111,ITEM_057,play,3,2026-04-03
C00456,ITEM_056,view,1,2026-03-16
C00031,ITEM_077,view,1,2026-02-06
C00344,ITEM_001,play,3,2026-03-16
C01003,ITEM_000,play,3,2026-04-21
C00425,ITEM_015,view,1,2026-01-26
C00092,ITEM_018,play,3,2026-06-20
C00866,ITEM_039,view,1,2026-05-11
C00233,ITEM_066,view,1,2026-06-07
C00423,ITEM_031,view,1,2026-01-09
C00004,ITEM_071,view,1,2026-06-05
C00722,ITEM_051,view,1,2026-06-05
C00534,ITEM_037,view,1,2026-03-07
C01040,ITEM_063,play,3,2026-04-13
C00401,ITEM_038,play,3,2026-04-01
C00245,ITEM_003,view,1,2026-05-29
C00199,ITEM_068,view,1,2026-02-20
C00240,ITEM_010,play,3,2026-06-15
C00541,ITEM_036,view,1,2026-04-10
C00104,ITEM_012,view,1,2026-01-01
C00482,ITEM_062,play,3,2026-02-24
C01025,ITEM_050,view,1,2026-01-26
C00921,ITEM_075,view,1,2026-05-26
C00764,ITEM_069,play,3,2026-03-15
C01071,ITEM_020,view,1,2026-03-25
C00936,ITEM_020,view,1,2026-03-05
C00783,ITEM_021,play,3,2026-05-07
C01035,ITEM_012,purchase,5,2026-06-28
C00149,ITEM_075,view,1,2026-06-07
C00981,ITEM_006,play,3,2026-06-28
C00354,ITEM_033,view,1,2026-02-23
C00879,ITEM_022,view,1,2026-04-30
C01095,ITEM_001,view,1,2026-04-22
C00595,ITEM_066,view,1,2026-02-24
C00106,ITEM_040,view,1,2026-06-02
C00444,ITEM_070,play,3,2026-06-15
C00488,ITEM_049,view,1,2026-06-21
C01124,ITEM_039,play,3,2026-06-27
C01131,ITEM_019,view,1,2026-01-30
C00682,ITEM_047,play,3,2026-01-27
C01140,ITEM_058,view,1,2026-05-03
C00523,ITEM_002,view,1,2026-05-11
C00493,ITEM_018,play,3,2026-03-20
C01003,ITEM_028,play,3,2026-01-30
C00800,ITEM_009,view,1,2026-02-21
C00626,ITEM_006,view,1,2026-01-24
C00548,ITEM_019,view,1,2026-01-29
C00846,ITEM_027,view,1,2026-02-03
C00904,ITEM_042,view,1,2026-04-16
C00588,ITEM_065,play,3,2026-04-03
C00037,ITEM_068,view,1,2026-03-02
C00122,ITEM_030,view,1,2026-04-08
C00172,ITEM_042,view,1,2026-05-01
C00554,ITEM_001,purchase,5,2026-01-18
C00737,ITEM_067,view,1,2026-02-20
C00964,ITEM_018,view,1,2026-02-06
C00279,ITEM_005,view,1,2026-01-01
C00943,ITEM_048,play,3,2026-01-21
C00799,ITEM_029,view,1,2026-05-19
C00061,ITEM_032,view,1,2026-06-07
C00421,ITEM_034,view,1,2026-01-30
C00363,ITEM_050,play,3,2026-05-19
C01063,ITEM_064,view,1,2026-02-15
C01105,ITEM_045,view,1,2026-01-26
C00983,ITEM_048,view,1,2026-02-12
C00633,ITEM_064,view,1,2026-06-15
C00591,ITEM_062,view,1,2026-03-03
C00373,ITEM_013,view,1,2026-05-14
C00927,ITEM_027,view,1,2026-03-29
C00103,ITEM_039,view,1,2026-03-20
C00325,ITEM_074,view,1,2026-05-27
C00162,ITEM_048,view,1,2026-06-28
C00593,ITEM_065,view,1,2026-04-28
C00359,ITEM_063,view,1,2026-06-02
C00236,ITEM_073,view,1,2026-01-27
C00451,ITEM_041,view,1,2026-06-12
C01033,ITEM_021,play,3,2026-02-03
C00669,ITEM_032,purchase,5,2026-02-04
C00987,ITEM_000,play,3,2026-06-02
C01096,ITEM_054,view,1,2026-03-28
C01082,ITEM_049,purchase,5,2026-02-14
C00421,ITEM_013,purchase,5,2026-01-05
C01052,ITEM_039,view,1,2026-02-09
C01091,ITEM_057,view,1,2026-05-29
C01151,ITEM_062,play,3,2026-01-01
C00421,ITEM_062,purchase,5,2026-06-15
C00274,ITEM_007,play,3,2026-05-20
C00701,ITEM_029,play,3,2026-02-06
C01118,ITEM_047,view,1,2026-05-13
C01080,ITEM_008,purchase,5,2026-04-04
C00685,ITEM_015,view,1,2026-03-04
C00179,ITEM_075,view,1,2026-04-01
C00506,ITEM_041,play,3,2026-01-02
C00856,ITEM_046,view,1,2026-06-08
C00672,ITEM_012,view,1,2026-05-22
C00414,ITEM_050,view,1,2026-02-02
C00411,ITEM_072,view,1,2026-01-18
C00071,ITEM_076,view,1,2026-03-18
C00346,ITEM_014,view,1,2026-03-24
C00803,ITEM_017,view,1,2026-05-20
C00289,ITEM_046,view,1,2026-06-01
C01192,ITEM_070,view,1,2026-01-12
C00098,ITEM_000,purchase,5,2026-02-13
C00706,ITEM_018,view,1,2026-04-16
C00595,ITEM_012,purchase,5,2026-03-10
C00999,ITEM_063,view,1,2026-06-28
C01065,ITEM_039,view,1,2026-04-29
C00652,ITEM_057,play,3,2026-02-28
C00756,ITEM_003,play,3,2026-05-02
C00838,ITEM_010,view,1,2026-03-19
C00625,ITEM_043,play,3,2026-03-25
C00221,ITEM_033,play,3,2026-05-09
C00514,ITEM_014,view,1,2026-03-20
C00289,ITEM_020,view,1,2026-05-06
C00557,ITEM_058,view,1,2026-03-17
C00738,ITEM_001,view,1,2026-04-17
C00251,ITEM_069,play,3,2026-03-29
C00299,ITEM_012,view,1,2026-04-14
C00987,ITEM_060,play,3,2026-03-04
C00453,ITEM_050,play,3,2026-01-22
C00238,ITEM_005,purchase,5,2026-02-16
C00855,ITEM_061,view,1,2026-03-06
C00859,ITEM_039,view,1,2026-02-26
C00991,ITEM_024,view,1,2026-03-17
C00911,ITEM_008,play,3,2026-03-27
C01190,ITEM_009,view,1,2026-02-15
C00689,ITEM_032,play,3,2026-03-10
C00344,ITEM_023,view,1,2026-02-20
C01035,ITEM_067,view,1,2026-04-16
C00317,ITEM_043,play,3,2026-03-27
C00349,ITEM_003,play,3,2026-04-24
C00994,ITEM_070,view,1,2026-03-19
C01057,ITEM_020,play,3,2026-06-29
C00407,ITEM_048,view,1,2026-03-29
C00875,ITEM_066,play,3,2026-04-21
C01106,ITEM_053,view,1,2026-03-21
C00958,ITEM_032,view,1,2026-05-13
